QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,PRODUCTLINE,MSRP,COUNTRY,DEALSIZE,sale_year,sale_month,sale_day
29,86.92,2,2520.68,2005-03-10,Vintage Cars,104,Austria,Small,2005,3,10
21,84.82,2,1781.22,2005-05-30,Vintage Cars,104,Belgium,Small,2005,5,30
22,100.0,11,3065.04,2003-02-11,Vintage Cars,136,Denmark,Medium,2003,2,11
26,100.0,5,3551.34,2003-04-16,Vintage Cars,136,Singapore,Medium,2003,4,16
41,100.0,2,5544.02,2003-06-06,Vintage Cars,136,Spain,Medium,2003,6,6
47,100.0,8,6034.33,2003-08-08,Vintage Cars,136,USA,Medium,2003,8,8
31,100.0,7,3641.57,2003-09-28,Vintage Cars,136,Spain,Medium,2003,9,28
43,100.0,2,6930.74,2003-10-21,Vintage Cars,136,USA,Medium,2003,10,21
23,100.0,9,3675.63,2003-11-07,Vintage Cars,136,Spain,Medium,2003,11,7
28,100.0,9,3442.04,2003-11-14,Vintage Cars,136,USA,Medium,2003,11,14
49,100.0,1,6893.81,2003-11-26,Vintage Cars,136,USA,Medium,2003,11,26
24,100.0,9,2622.48,2004-01-02,Vintage Cars,136,France,Small,2004,1,2
33,100.0,3,4417.38,2004-02-18,Vintage Cars,136,Belgium,Medium,2004,2,18
22,100.0,6,3606.02,2004-03-20,Vintage Cars,136,UK,Medium,2004,3,20
32,100.0,12,3802.56,2004-05-07,Vintage Cars,136,USA,Medium,2004,5,7
40,100.0,13,5026.4,2004-07-21,Vintage Cars,136,Belgium,Medium,2004,7,21
43,100.0,1,6695.53,2004-08-20,Vintage Cars,136,USA,Medium,2004,8,20
24,100.0,4,2819.28,2004-09-09,Vintage Cars,136,Italy,Small,2004,9,9
32,100.0,9,3759.04,2004-10-14,Vintage Cars,136,UK,Medium,2004,10,14
20,100.0,1,2731.8,2004-10-22,Vintage Cars,136,Denmark,Small,2004,10,22
24,69.12,9,1658.88,2004-11-05,Vintage Cars,136,Norway,Small,2004,11,5
48,100.0,12,5778.24,2004-11-20,Vintage Cars,136,France,Medium,2004,11,20
44,100.0,1,5191.12,2004-12-02,Vintage Cars,136,Spain,Medium,2004,12,2
28,100.0,3,3862.88,2005-01-26,Vintage Cars,136,Japan,Medium,2005,1,26
24,61.52,9,1476.48,2005-02-22,Vintage Cars,136,Spain,Small,2005,2,22
33,100.0,2,5273.73,2005-03-23,Vintage Cars,136,USA,Medium,2005,3,23
41,100.0,12,4872.03,2005-05-06,Vintage Cars,136,USA,Medium,2005,5,6
23,100.0,13,4556.99,2003-01-31,Classic Cars,169,Spain,Medium,2003,1,31
46,100.0,5,8257.0,2003-03-10,Classic Cars,169,USA,Large,2003,3,10
48,100.0,4,8209.44,2003-04-01,Classic Cars,169,France,Large,2003,4,1
25,100.0,3,3598.5,2003-05-08,Classic Cars,169,France,Medium,2003,5,8
22,100.0,15,3837.24,2003-06-03,Classic Cars,169,USA,Medium,2003,6,3
41,100.0,3,8331.61,2003-07-04,Classic Cars,169,France,Large,2003,7,4
34,100.0,9,4836.5,2003-08-01,Classic Cars,169,Finland,Medium,2003,8,1
32,100.0,14,5418.88,2003-09-11,Classic Cars,169,Australia,Medium,2003,9,11
21,100.0,7,3734.01,2003-09-21,Classic Cars,169,Finland,Medium,2003,9,21
20,100.0,1,3996.4,2003-10-11,Classic Cars,169,USA,Medium,2003,10,11
47,100.0,16,8754.69,2003-10-22,Classic Cars,169,Singapore,Large,2003,10,22
39,100.0,3,5481.45,2003-11-05,Classic Cars,169,Canada,Medium,2003,11,5
29,100.0,5,4419.89,2003-11-06,Classic Cars,169,UK,Medium,2003,11,6
45,100.0,7,6324.75,2003-11-12,Classic Cars,169,Norway,Medium,2003,11,12
28,100.0,10,4409.72,2003-11-14,Classic Cars,169,Spain,Medium,2003,11,14
26,100.0,12,3918.46,2003-11-20,Classic Cars,169,USA,Medium,2003,11,20
50,100.0,10,7620.5,2003-11-25,Classic Cars,169,USA,Large,2003,11,25
48,100.0,1,8291.04,2003-12-02,Classic Cars,169,Spain,Large,2003,12,2
25,100.0,11,3937.25,2003-12-09,Classic Cars,169,USA,Medium,2003,12,9
40,100.0,11,5554.4,2004-01-16,Classic Cars,169,Spain,Medium,2004,1,16
43,100.0,2,6407.86,2004-02-22,Classic Cars,169,Switzerland,Medium,2004,2,22
22,100.0,5,4172.52,2004-03-11,Classic Cars,169,USA,Medium,2004,3,11
47,100.0,1,7083.37,2004-04-12,Classic Cars,169,Finland,Large,2004,4,12
36,100.0,9,7132.68,2004-05-05,Classic Cars,169,Spain,Large,2004,5,5
40,100.0,6,6773.6,2004-06-01,Classic Cars,169,UK,Medium,2004,6,1
27,100.0,8,3657.69,2004-06-15,Classic Cars,169,Singapore,Medium,2004,6,15
29,100.0,7,4812.55,2004-07-06,Classic Cars,169,Italy,Medium,2004,7,6
20,100.0,9,3928.6,2004-07-20,Classic Cars,169,USA,Medium,2004,7,20
42,100.0,7,6401.22,2004-08-06,Classic Cars,169,USA,Medium,2004,8,6
25,100.0,5,4191.25,2004-08-19,Classic Cars,169,USA,Medium,2004,8,19
36,100.0,5,5852.52,2004-08-30,Classic Cars,169,Switzerland,Medium,2004,8,30
21,100.0,12,2844.87,2004-09-08,Classic Cars,169,USA,Small,2004,9,8
23,100.0,9,4011.66,2003-10-05,Classic Cars,169,Norway,Medium,2003,10,5
37,100.0,9,7455.87,2004-10-13,Classic Cars,169,USA,Large,2004,10,13
48,100.0,3,8940.96,2004-10-16,Classic Cars,169,Germany,Large,2004,10,16
25,100.0,3,4572.25,2004-10-22,Classic Cars,169,Canada,Medium,2004,10,22
33,100.0,11,5700.09,2004-11-04,Classic Cars,169,USA,Medium,2004,11,4
27,100.0,12,3155.49,2004-11-05,Classic Cars,169,USA,Medium,2004,11,5
27,100.0,11,4170.69,2004-11-17,Classic Cars,169,USA,Medium,2004,11,17
20,100.0,3,2878.8,2004-11-19,Classic Cars,169,Sweden,Small,2004,11,19
30,100.0,4,5029.5,2004-11-24,Classic Cars,169,Australia,Medium,2004,11,24
48,100.0,6,7396.8,2004-12-01,Classic Cars,169,USA,Large,2004,12,1
32,93.49,12,2991.68,2004-12-10,Classic Cars,169,Spain,Small,2004,12,10
34,100.0,1,6275.72,2005-01-10,Classic Cars,169,Belgium,Medium,2005,1,10
27,56.85,9,1534.95,2005-01-20,Classic Cars,169,Australia,Small,2005,1,20
39,100.0,3,7264.53,2005-02-09,Classic Cars,169,Finland,Large,2005,2,9
47,100.0,6,6869.05,2005-02-22,Classic Cars,169,Spain,Medium,2005,2,22
22,100.0,5,3353.02,2005-03-15,Classic Cars,169,Spain,Medium,2005,3,15
55,100.0,1,8289.05,2005-04-14,Classic Cars,169,France,Large,2005,4,14
60,100.0,9,11887.8,2005-05-03,Classic Cars,169,Spain,Large,2005,5,3
35,100.0,6,5926.9,2005-05-17,Classic Cars,169,Austria,Medium,2005,5,17
28,100.0,8,3793.16,2005-05-31,Classic Cars,169,France,Medium,2005,5,31
38,100.0,13,4330.1,2003-02-11,Trains,100,Denmark,Medium,2003,2,11
21,95.8,7,2011.8,2003-04-16,Trains,100,Singapore,Small,2003,4,16
41,100.0,4,4837.18,2003-06-06,Trains,100,Spain,Medium,2003,6,6
22,97.81,10,2151.82,2003-08-08,Trains,100,USA,Small,2003,8,8
29,88.74,9,2573.46,2003-09-28,Trains,100,Spain,Small,2003,9,28
50,100.0,1,5344.5,2003-10-22,Trains,100,Singapore,Medium,2003,10,22
29,100.0,11,3070.52,2003-11-07,Trains,100,Spain,Medium,2003,11,7
49,80.67,11,3952.83,2003-11-14,Trains,100,USA,Medium,2003,11,14
35,100.0,3,3564.75,2003-11-26,Trains,100,USA,Medium,2003,11,26
48,100.0,11,5614.56,2004-01-02,Trains,100,France,Medium,2004,1,2
23,80.67,5,1855.41,2004-02-18,Trains,100,Belgium,Small,2004,2,18
48,95.8,8,4598.4,2004-03-20,Trains,100,UK,Medium,2004,3,20
42,100.0,14,5082.42,2004-05-07,Trains,100,USA,Medium,2004,5,7
47,100.0,15,5450.59,2004-07-21,Trains,100,Belgium,Medium,2004,7,21
36,100.0,3,4174.92,2004-08-20,Trains,100,USA,Medium,2004,8,20
22,100.0,6,2418.24,2004-09-09,Trains,100,Italy,Small,2004,9,9
40,91.76,11,3670.4,2004-10-14,Trains,100,UK,Medium,2004,10,14
23,100.0,3,2481.7,2004-10-22,Trains,100,Denmark,Small,2004,10,22
32,100.0,6,3807.68,2004-11-09,Trains,100,Sweden,Medium,2004,11,9
21,100.0,7,2230.41,2004-11-20,Trains,100,France,Small,2004,11,20
41,93.04,2,3814.64,2004-12-02,Trains,100,Spain,Medium,2004,12,2
25,84.71,5,2117.75,2005-01-26,Trains,100,Japan,Small,2005,1,26
26,100.0,12,3340.48,2005-02-22,Trains,100,Spain,Medium,2005,2,22
24,89.75,4,2154.0,2005-03-23,Trains,100,USA,Small,2005,3,23
48,100.0,14,5808.48,2005-05-06,Trains,100,USA,Medium,2005,5,6
26,68.35,9,1777.1,2003-03-03,Classic Cars,80,Philippines,Small,2003,3,3
21,73.17,13,1536.57,2003-05-08,Classic Cars,80,France,Small,2003,5,8
45,78.0,10,3510.0,2003-07-02,Classic Cars,80,USA,Medium,2003,7,2
36,86.04,10,3097.44,2003-09-05,Classic Cars,80,USA,Medium,2003,9,5
21,81.21,5,1705.41,2003-10-10,Classic Cars,80,USA,Small,2003,10,10
32,70.76,5,2264.32,2003-11-04,Classic Cars,80,Australia,Small,2003,11,4
30,82.82,17,2484.6,2003-11-12,Classic Cars,80,Norway,Small,2003,11,12
36,94.88,6,3415.68,2003-11-20,Classic Cars,80,Germany,Medium,2003,11,20
33,86.04,11,2839.32,2003-12-02,Classic Cars,80,Spain,Small,2003,12,2
35,78.0,5,2730.0,2004-01-15,Classic Cars,80,France,Small,2004,1,15
37,95.69,12,3540.53,2004-02-22,Classic Cars,80,Switzerland,Medium,2004,2,22
41,73.17,6,2999.97,2004-04-09,Classic Cars,80,Denmark,Small,2004,4,9
20,76.39,2,1527.8,2004-05-26,Classic Cars,80,France,Small,2004,5,26
45,86.84,2,3907.8,2004-07-02,Classic Cars,80,Australia,Medium,2004,7,2
38,69.96,6,2658.48,2004-08-02,Classic Cars,80,USA,Small,2004,8,2
43,70.76,15,3042.68,2004-08-30,Classic Cars,80,Switzerland,Medium,2004,8,30
49,78.8,8,3861.2,2003-10-04,Classic Cars,80,Germany,Medium,2003,10,4
27,80.41,13,2171.07,2004-10-16,Classic Cars,80,Germany,Small,2004,10,16
46,73.98,1,3403.08,2004-11-03,Classic Cars,80,USA,Medium,2004,11,3
38,59.1,10,2245.8,2004-11-15,Classic Cars,80,USA,Small,2004,11,15
25,66.74,5,1668.5,2004-11-24,Classic Cars,80,Australia,Small,2004,11,24
46,60.3,10,2773.8,2005-01-06,Classic Cars,80,Finland,Small,2005,1,6
22,100.0,4,2464.0,2005-02-10,Classic Cars,80,Spain,Small,2005,2,10
40,100.0,9,5491.6,2005-03-04,Classic Cars,80,USA,Medium,2005,3,4
46,100.0,16,4791.82,2003-01-29,Vintage Cars,99,Norway,Medium,2003,1,29
39,100.0,4,4178.85,2003-03-25,Vintage Cars,99,USA,Medium,2003,3,25
38,82.34,16,3128.92,2003-05-28,Vintage Cars,99,Spain,Medium,2003,5,28
30,100.0,5,3095.4,2003-07-16,Vintage Cars,99,Australia,Medium,2003,7,16
42,94.25,2,3958.5,2003-09-12,Vintage Cars,99,USA,Medium,2003,9,12
43,100.0,6,4991.44,2003-10-20,Vintage Cars,99,USA,Medium,2003,10,20
29,95.24,4,2761.96,2003-11-05,Vintage Cars,99,Italy,Small,2003,11,5
33,86.31,1,2848.23,2003-11-12,Vintage Cars,99,USA,Small,2003,11,12
32,79.37,5,2539.84,2003-11-21,Vintage Cars,99,Australia,Small,2003,11,21
28,87.3,11,2444.4,2003-12-05,Vintage Cars,99,Canada,Small,2003,12,5
41,100.0,8,4555.92,2004-01-29,Vintage Cars,99,USA,Medium,2004,1,29
33,100.0,1,3666.96,2004-03-02,Vintage Cars,99,France,Medium,2004,3,2
36,84.33,5,3035.88,2004-04-29,Vintage Cars,99,Spain,Medium,2004,4,29
26,89.29,5,2321.54,2004-06-14,Vintage Cars,99,USA,Small,2004,6,14
34,100.0,7,3474.46,2004-08-17,Vintage Cars,99,Italy,Medium,2004,8,17
26,96.23,2,2501.98,2004-09-07,Vintage Cars,99,USA,Small,2004,9,7
38,100.0,11,3958.46,2004-10-11,Vintage Cars,99,France,Medium,2004,10,11
33,100.0,8,3535.95,2004-10-21,Vintage Cars,99,USA,Medium,2004,10,21
33,91.27,2,3011.91,2004-11-05,Vintage Cars,99,Germany,Medium,2004,11,5
46,100.0,2,11336.7,2004-11-18,Vintage Cars,99,USA,Large,2004,11,18
26,100.0,12,2656.94,2004-11-29,Vintage Cars,99,Australia,Small,2004,11,29
25,100.0,3,2604.25,2004-12-10,Vintage Cars,99,USA,Small,2004,12,10
45,73.08,4,3288.6,2005-01-20,Vintage Cars,99,USA,Medium,2005,1,20
50,100.0,7,8935.5,2005-02-17,Vintage Cars,99,USA,Large,2005,2,17
36,100.0,1,4035.96,2005-03-10,Vintage Cars,99,Austria,Medium,2005,3,10
21,89.29,5,1875.09,2005-05-30,Vintage Cars,99,Belgium,Small,2005,5,30
29,100.0,8,4049.56,2003-03-03,Classic Cars,146,Philippines,Medium,2003,3,3
21,100.0,12,2469.39,2003-05-08,Classic Cars,146,France,Small,2003,5,8
42,100.0,9,5432.7,2003-07-02,Classic Cars,146,USA,Medium,2003,7,2
37,100.0,9,4405.22,2003-09-05,Classic Cars,146,USA,Medium,2003,9,5
25,100.0,4,3638.0,2003-10-10,Classic Cars,146,USA,Medium,2003,10,10
36,100.0,4,4444.92,2003-11-04,Classic Cars,146,Australia,Medium,2003,11,4
22,100.0,16,3395.48,2003-11-12,Classic Cars,146,Norway,Medium,2003,11,12
23,100.0,5,3414.58,2003-11-20,Classic Cars,146,Germany,Medium,2003,11,20
32,100.0,10,5127.04,2003-12-02,Classic Cars,146,Spain,Medium,2003,12,2
28,100.0,4,3745.28,2004-01-15,Classic Cars,146,France,Medium,2004,1,15
27,100.0,11,4564.08,2004-02-22,Classic Cars,146,Switzerland,Medium,2004,2,22
49,100.0,5,6554.24,2004-04-09,Classic Cars,146,Denmark,Medium,2004,4,9
41,100.0,1,6749.83,2004-05-26,Classic Cars,146,France,Medium,2004,5,26
49,100.0,1,8427.02,2004-07-02,Classic Cars,146,Australia,Large,2004,7,2
30,100.0,5,3924.6,2004-08-02,Classic Cars,146,USA,Medium,2004,8,2
40,100.0,14,6761.6,2004-08-30,Classic Cars,146,Switzerland,Medium,2004,8,30
23,100.0,7,3786.49,2003-10-04,Classic Cars,146,Germany,Medium,2003,10,4
49,100.0,12,6266.12,2004-10-16,Classic Cars,146,Germany,Medium,2004,10,16
25,100.0,5,3491.0,2004-11-03,Classic Cars,146,Sweden,Medium,2004,11,3
37,100.0,3,4405.22,2004-11-16,Classic Cars,146,Philippines,Medium,2004,11,16
55,100.0,7,6548.3,2004-11-24,Classic Cars,146,Australia,Medium,2004,11,24
23,100.0,7,3177.91,2004-12-07,Classic Cars,146,Spain,Medium,2004,12,7
24,100.0,11,4142.64,2005-01-06,Classic Cars,146,Finland,Medium,2005,1,6
43,96.49,10,4149.07,2005-02-10,Classic Cars,146,Spain,Medium,2005,2,10
50,100.0,1,7397.0,2005-03-04,Classic Cars,146,USA,Large,2005,3,4
47,100.0,2,6241.6,2003-03-10,Classic Cars,141,USA,Medium,2003,3,10
34,100.0,4,5331.88,2003-05-20,Classic Cars,141,France,Medium,2003,5,20
31,100.0,4,5124.3,2003-07-10,Classic Cars,141,France,Medium,2003,7,10
28,100.0,11,3639.44,2003-09-11,Classic Cars,141,Australia,Medium,2003,9,11
36,100.0,10,5544.0,2003-10-17,Classic Cars,141,Denmark,Medium,2003,10,17
48,100.0,8,5493.12,2003-11-05,Classic Cars,141,USA,Medium,2003,11,5
39,100.0,4,5785.26,2003-11-12,Classic Cars,141,Norway,Medium,2003,11,12
45,100.0,9,5340.6,2003-11-20,Classic Cars,141,USA,Medium,2003,11,20
35,100.0,15,5735.8,2003-12-02,Classic Cars,141,USA,Medium,2003,12,2
45,100.0,8,6357.6,2004-01-16,Classic Cars,141,Spain,Medium,2004,1,16
46,100.0,6,7343.9,2004-02-26,Classic Cars,141,USA,Large,2004,2,26
37,100.0,1,5959.22,2004-04-13,Classic Cars,141,Japan,Medium,2004,4,13
31,100.0,3,4029.38,2004-06-01,Classic Cars,141,UK,Medium,2004,6,1
33,100.0,4,5035.14,2004-07-06,Classic Cars,141,Italy,Medium,2004,7,6
31,100.0,4,4116.8,2004-08-06,Classic Cars,141,USA,Medium,2004,8,6
27,100.0,2,4310.55,2004-08-30,Classic Cars,141,Switzerland,Medium,2004,8,30
39,100.0,6,6446.7,2003-10-05,Classic Cars,141,Norway,Medium,2003,10,5
32,100.0,11,3616.64,2004-10-16,Classic Cars,141,Spain,Medium,2004,10,16
28,100.0,8,4232.76,2004-11-04,Classic Cars,141,USA,Medium,2004,11,4
26,67.91,12,1765.66,2004-11-17,Classic Cars,141,USA,Small,2004,11,17
44,84.88,2,3734.72,2004-11-24,Classic Cars,141,France,Medium,2004,11,24
46,100.0,6,4808.38,2005-01-12,Classic Cars,141,USA,Medium,2005,1,12
32,70.83,4,2266.56,2005-02-10,Classic Cars,141,Spain,Small,2005,2,10
65,100.0,1,10468.9,2005-04-15,Classic Cars,141,Denmark,Large,2005,4,15
43,100.0,3,5589.14,2005-05-17,Classic Cars,141,Austria,Medium,2005,5,17
43,67.77,12,2914.11,2003-03-03,Motorcycles,62,Philippines,Small,2003,3,3
35,49.74,16,1740.9,2003-05-08,Motorcycles,62,France,Small,2003,5,8
45,50.36,13,2266.2,2003-07-02,Motorcycles,62,USA,Small,2003,7,2
47,67.14,2,3155.58,2003-09-03,Motorcycles,62,USA,Medium,2003,9,3
21,64.66,8,1357.86,2003-10-10,Motorcycles,62,USA,Small,2003,10,10
38,68.39,8,2598.82,2003-11-04,Motorcycles,62,Australia,Small,2003,11,4
21,50.36,3,1057.56,2003-11-11,Motorcycles,62,France,Small,2003,11,11
43,72.74,9,3127.82,2003-11-20,Motorcycles,62,Germany,Medium,2003,11,20
46,54.09,8,2488.14,2004-01-15,Motorcycles,62,France,Small,2004,1,15
38,58.44,1,2220.72,2004-02-21,Motorcycles,62,France,Small,2004,2,21
26,52.22,1,1357.72,2004-04-05,Motorcycles,62,USA,Small,2004,4,5
31,52.84,5,1638.04,2004-05-26,Motorcycles,62,France,Small,2004,5,26
48,54.71,3,2626.08,2004-06-30,Motorcycles,62,USA,Small,2004,6,30
33,50.36,9,1661.88,2004-08-02,Motorcycles,62,USA,Small,2004,8,2
38,57.2,1,2173.6,2004-08-28,Motorcycles,62,France,Small,2004,8,28
39,55.95,3,2182.05,2004-09-30,Motorcycles,62,Finland,Small,2004,9,30
42,67.14,16,2819.88,2004-10-16,Motorcycles,62,Germany,Small,2004,10,16
44,59.06,4,2598.64,2004-11-03,Motorcycles,62,USA,Small,2004,11,3
29,69.63,2,2019.27,2004-11-16,Motorcycles,62,Philippines,Small,2004,11,16
26,55.95,8,1454.7,2004-11-24,Motorcycles,62,Australia,Small,2004,11,24
31,53.47,1,1657.57,2004-12-07,Motorcycles,62,Spain,Small,2004,12,7
32,89.12,12,2851.84,2005-01-06,Motorcycles,62,Finland,Small,2005,1,6
28,100.0,9,4609.64,2005-02-10,Motorcycles,62,Spain,Medium,2005,2,10
36,100.0,2,5079.96,2005-03-04,Motorcycles,62,USA,Medium,2005,3,4
36,52.22,1,1879.92,2005-04-08,Motorcycles,62,UK,Small,2005,4,8
41,100.0,17,4774.86,2003-02-17,Vintage Cars,105,Italy,Medium,2003,2,17
27,99.52,8,2687.04,2003-04-28,Vintage Cars,105,Austria,Small,2003,4,28
33,100.0,1,3423.75,2003-06-16,Vintage Cars,105,USA,Medium,2003,6,16
34,100.0,12,3455.76,2003-08-10,Vintage Cars,105,USA,Medium,2003,8,10
29,100.0,10,3622.97,2003-10-06,Vintage Cars,105,Finland,Medium,2003,10,6
34,100.0,6,3599.58,2003-10-23,Vintage Cars,105,Sweden,Medium,2003,10,23
48,100.0,9,5386.56,2003-11-08,Vintage Cars,105,France,Medium,2003,11,8
46,100.0,6,4918.78,2003-11-14,Vintage Cars,105,UK,Medium,2003,11,14
22,100.0,3,2538.8,2003-11-26,Vintage Cars,105,Spain,Small,2003,11,26
20,100.0,5,2498.6,2004-01-09,Vintage Cars,105,USA,Small,2004,1,9
45,85.75,9,3858.75,2004-02-19,Vintage Cars,105,USA,Medium,2004,2,19
46,100.0,5,5600.5,2004-05-08,Vintage Cars,105,USA,Medium,2004,5,8
34,100.0,14,4103.46,2004-06-24,Vintage Cars,105,Spain,Medium,2004,6,24
50,85.75,1,4287.5,2004-07-21,Vintage Cars,105,Belgium,Medium,2004,7,21
46,100.0,3,5795.54,2004-08-20,Vintage Cars,105,Canada,Medium,2004,8,20
22,84.7,12,1863.4,2004-09-15,Vintage Cars,105,Germany,Small,2004,9,15
48,86.81,6,4166.88,2004-10-14,Vintage Cars,105,USA,Medium,2004,10,14
47,86.81,14,4080.07,2004-11-01,Vintage Cars,105,UK,Medium,2004,11,1
34,100.0,6,3815.48,2004-11-12,Vintage Cars,105,Italy,Medium,2004,11,12
45,100.0,2,5526.45,2004-11-22,Vintage Cars,105,Belgium,Medium,2004,11,22
20,100.0,2,3374.6,2004-12-03,Vintage Cars,105,UK,Medium,2004,12,3
50,60.49,6,3024.5,2005-01-31,Vintage Cars,105,Finland,Medium,2005,1,31
22,57.55,6,1266.1,2005-03-01,Vintage Cars,105,Spain,Small,2005,3,1
45,100.0,17,4811.85,2005-03-30,Vintage Cars,105,France,Medium,2005,3,30
58,100.0,6,7307.42,2005-04-01,Vintage Cars,105,USA,Large,2005,4,1
51,100.0,5,6209.25,2005-05-09,Vintage Cars,105,Australia,Medium,2005,5,9
38,100.0,3,5348.5,2003-01-31,Classic Cars,143,Spain,Medium,2003,1,31
22,100.0,12,2780.58,2003-04-16,Classic Cars,143,Singapore,Small,2003,4,16
25,100.0,5,3447.0,2003-06-03,Classic Cars,143,USA,Medium,2003,6,3
24,100.0,15,3791.52,2003-08-08,Classic Cars,143,USA,Medium,2003,8,8
35,100.0,1,4524.1,2003-09-25,Classic Cars,143,Australia,Medium,2003,9,25
28,100.0,6,3337.6,2003-10-22,Classic Cars,143,Singapore,Medium,2003,10,22
36,100.0,5,5532.12,2003-11-06,Classic Cars,143,Italy,Medium,2003,11,6
39,100.0,16,5096.91,2003-11-14,Classic Cars,143,USA,Medium,2003,11,14
27,100.0,8,4537.08,2003-11-26,Classic Cars,143,USA,Medium,2003,11,26
40,100.0,1,6146.8,2003-12-09,Classic Cars,143,USA,Medium,2003,12,9
50,100.0,5,8258.0,2004-02-12,Classic Cars,143,Ireland,Large,2004,2,12
42,100.0,3,7238.28,2004-03-15,Classic Cars,143,Germany,Large,2004,3,15
48,100.0,5,6756.0,2004-05-05,Classic Cars,143,Finland,Medium,2004,5,5
25,100.0,5,3734.0,2004-07-20,Classic Cars,143,USA,Medium,2004,7,20
31,100.0,8,4674.8,2004-08-20,Classic Cars,143,USA,Medium,2004,8,20
44,100.0,2,7140.76,2004-09-08,Classic Cars,143,USA,Large,2004,9,8
23,100.0,16,3600.65,2004-10-14,Classic Cars,143,UK,Medium,2004,10,14
29,100.0,8,4206.74,2004-10-22,Classic Cars,143,Denmark,Medium,2004,10,22
49,100.0,13,5379.71,2004-11-05,Classic Cars,143,USA,Medium,2004,11,5
36,100.0,3,5679.36,2004-11-21,Classic Cars,143,USA,Medium,2004,11,21
34,100.0,5,4394.84,2004-12-01,Classic Cars,143,USA,Medium,2004,12,1
25,100.0,13,2528.25,2004-12-10,Classic Cars,143,Spain,Small,2004,12,10
48,100.0,6,7031.52,2005-01-26,Classic Cars,143,Japan,Large,2005,1,26
38,100.0,1,5340.9,2005-02-22,Classic Cars,143,Spain,Medium,2005,2,22
37,100.0,1,6376.58,2005-03-15,Classic Cars,143,Spain,Medium,2005,3,15
49,100.0,5,6896.75,2005-05-05,Classic Cars,143,USA,Medium,2005,5,5
22,86.51,4,1903.22,2003-01-06,Vintage Cars,92,USA,Small,2003,1,6
28,89.27,8,2499.56,2003-03-18,Vintage Cars,92,UK,Small,2003,3,18
36,85.59,7,3081.24,2003-05-21,Vintage Cars,92,USA,Medium,2003,5,21
34,100.0,1,3598.22,2003-09-11,Vintage Cars,92,Australia,Medium,2003,9,11
39,100.0,10,3912.09,2003-10-18,Vintage Cars,92,USA,Medium,2003,10,18
21,75.46,14,1584.66,2003-11-05,Vintage Cars,92,Italy,Small,2003,11,5
36,100.0,11,3942.72,2003-11-12,Vintage Cars,92,USA,Medium,2003,11,12
24,97.55,15,2341.2,2003-11-21,Vintage Cars,92,Australia,Small,2003,11,21
29,85.59,5,2482.11,2003-12-02,Vintage Cars,92,USA,Small,2003,12,2
38,94.79,1,3602.02,2004-01-22,Vintage Cars,92,UK,Medium,2004,1,22
34,100.0,11,3566.94,2004-03-02,Vintage Cars,92,France,Medium,2004,3,2
42,90.19,3,3787.98,2004-04-13,Vintage Cars,92,France,Medium,2004,4,13
35,100.0,17,3704.05,2004-08-17,Vintage Cars,92,Italy,Medium,2004,8,17
35,80.99,6,2834.65,2004-09-01,Vintage Cars,92,Singapore,Small,2004,9,1
38,89.27,2,3392.26,2003-10-06,Vintage Cars,92,UK,Medium,2003,10,6
41,81.91,1,3358.31,2004-10-16,Vintage Cars,92,Spain,Medium,2004,10,16
50,100.0,2,7310.0,2004-11-17,Vintage Cars,92,UK,Large,2004,11,17
21,100.0,4,2203.11,2004-11-25,Vintage Cars,92,France,Small,2004,11,25
43,62.72,8,2696.96,2005-01-12,Vintage Cars,92,USA,Small,2005,1,12
32,100.0,1,3376.64,2005-02-16,Vintage Cars,92,Spain,Medium,2005,2,16
6,90.19,3,541.14,2005-04-22,Vintage Cars,92,USA,Small,2005,4,22
66,92.95,6,6134.7,2005-05-29,Vintage Cars,92,Australia,Medium,2005,5,29
41,82.5,10,3382.5,2003-02-11,Vintage Cars,87,Denmark,Medium,2003,2,11
23,97.42,4,2240.66,2003-04-16,Vintage Cars,87,Singapore,Small,2003,4,16
43,92.16,1,3962.88,2003-06-06,Vintage Cars,87,Spain,Medium,2003,6,6
24,70.22,7,1685.28,2003-08-08,Vintage Cars,87,USA,Small,2003,8,8
22,83.38,6,1834.36,2003-09-28,Vintage Cars,87,Spain,Small,2003,9,28
26,73.73,1,1916.98,2003-10-21,Vintage Cars,87,USA,Small,2003,10,21
35,74.6,8,2611.0,2003-11-07,Vintage Cars,87,Spain,Small,2003,11,7
47,77.24,8,3630.28,2003-11-14,Vintage Cars,87,USA,Medium,2003,11,14
50,100.0,14,5090.5,2003-11-26,Vintage Cars,87,Spain,Medium,2003,11,26
45,87.77,8,3949.65,2004-01-02,Vintage Cars,87,France,Medium,2004,1,2
39,89.53,2,3491.67,2004-02-18,Vintage Cars,87,Belgium,Medium,2004,2,18
23,89.53,5,2059.19,2004-03-20,Vintage Cars,87,UK,Small,2004,3,20
42,75.48,11,3170.16,2004-05-07,Vintage Cars,87,USA,Medium,2004,5,7
20,89.53,9,1790.6,2004-06-17,Vintage Cars,87,Canada,Small,2004,6,17
33,71.09,12,2345.97,2004-07-21,Vintage Cars,87,Belgium,Small,2004,7,21
34,100.0,14,3580.88,2004-08-20,Vintage Cars,87,Canada,Medium,2004,8,20
49,100.0,3,4946.06,2004-09-09,Vintage Cars,87,Italy,Medium,2004,9,9
